date,open,high,low,close,volume
1644796800000,398,404.5,390.6,403.4,472210.318
1644883200000,403.4,443,402.7,432.4,1184143.99
1644969600000,432.4,433.5,422.2,427.3,606252.493
1645056000000,427.3,431.1,400,402.4,661874.717
1645142400000,402.4,411,392.2,399.2,611936.679
1645228800000,399.2,406.4,393,399.8,410279.304
1645315200000,399.8,400,375,380.6,624148.525
1645401600000,380.7,393.7,355,356.6,1219652.481
1645488000000,356.7,375.4,348.7,374.3,940456.822
1645574400000,374.3,384.2,365.3,365.6,698692.661
1645660800000,365.6,371.3,323.5,361.2,1949035.935
1645747200000,361.2,377.2,356.8,375,783242.16
1645833600000,375,386.1,370.5,373.7,548687.941
1645920000000,373.7,381.2,358.1,360.1,677364.949
1646006400000,360.1,397.2,355.8,395.6,773064.48
1646092800000,395.7,424.9,390.4,408.7,1403695.832
1646179200000,408.7,415.7,403.8,409.3,788499.443
1646265600000,409.3,413.2,397.4,402.6,577002.325
1646352000000,402.6,403.5,372,374.2,756176.61
1646438400000,374.1,387.3,367.2,384.7,453970.242
1646524800000,384.8,387.3,371.6,375,489079.158
1646611200000,375,385.9,362.8,380.6,949294.91
1646697600000,380.6,388.7,375.3,381.4,647492.047
1646784000000,381.4,402.7,381,393.2,1012850.747
1646870400000,393.2,394.5,363,372,791332.984
1646956800000,372.1,380,364.7,371.9,510174.586
1647043200000,371.9,379.2,371.1,372.4,402475.646
1647129600000,372.4,377.2,360.1,361.4,424762.642
1647216000000,361.4,373.9,359.5,373.4,467814.984
1647302400000,373.4,374.7,361.7,371.7,440890.823
1647388800000,371.7,386.6,367.8,385.4,668878.615
1647475200000,385.3,393.5,381.7,391.8,569457.408
1647561600000,391.9,400,384,397.2,553763.586
1647648000000,397.2,406.4,394.9,399.9,459996.613
1647734400000,399.9,400.8,386.2,390.8,398984.429
1647820800000,390.8,399.5,384.8,396,541479.78
1647907200000,396,410,394.8,404.3,609034.607
1647993600000,404.3,411.7,397.9,408.4,535891.79
1648080000000,408.4,416.6,405,414.2,598366.115
1648166400000,414.2,421.5,405.5,410.3,609691.876
1648252800000,410.3,416.4,407.5,415.8,280157.687
1648339200000,415.9,431.6,411.7,430.5,490998.1
1648425600000,430.6,441,427.6,430.2,719102.183
1648512000000,430.2,441.6,429.4,434.2,629773.894
1648598400000,434.2,449.3,425.5,442.1,768982.427
1648684800000,442.1,452.3,423.9,428.9,957924.695
1648771200000,428.9,448.2,412.8,447.7,971822.655
1648857600000,447.8,454.2,435.7,437.2,827864.885
1648944000000,437.3,455.7,432.2,450.4,676230.892
1649030400000,450.4,450.5,433.4,447.6,736637.271
1649116800000,447.6,460,444.1,444.7,761168.725
1649203200000,444.7,448.6,418.3,420.1,928930.806
1649289600000,420.1,450,416.2,436,717661.036
1649376000000,436.1,442,418.4,421.5,684600.074
1649462400000,421.5,428.2,419.6,426.6,356426.659
1649548800000,426.6,429.5,417,418.1,386650.883
1649635200000,418.1,419.7,391.2,394.6,856354.224
1649721600000,394.6,417.1,392.4,413.6,729790.918
1649808000000,413.7,424.6,410.3,423.4,630077.277
1649894400000,423.4,426.9,411.3,414.7,464220.208
1649980800000,414.7,420,412.5,417.3,331730.773
1650067200000,417.3,419,411.6,417.3,237289.02
1650153600000,417.3,418.2,405.5,406.6,302390.726
1650240000000,406.7,418,396.2,416.8,628747.772
1650326400000,416.9,424.7,414.6,422.3,567586.931
1650412800000,422.3,431.4,414.9,418.4,677255.09
1650499200000,418.4,426,401.2,404.9,771718.154
1650585600000,404.9,413.9,403.3,406.6,563521.049
1650672000000,406.6,408.1,397.3,401.1,339347.45
1650758400000,401.2,405.5,397.1,398.8,322889.805
1650844800000,398.8,405.7,382.3,404.3,849798.678
1650931200000,404.4,407.5,380.8,385.9,629808.812
1651017600000,386,394.8,383.3,391.3,567371.495
1651104000000,391.4,408.6,388.5,407.1,946336.334
1651190400000,407.2,410.7,389.7,393,694888.526
1651276800000,393,399.9,376.3,377.1,574905.822
1651363200000,377.1,391.4,375.5,389.9,564144.673
1651449600000,389.9,392.6,382.1,389.5,454918.112
1651536000000,389.5,392.3,379.8,383.9,388317.42
1651622400000,383.9,403.1,382.7,402.6,599066.682
1651708800000,402.6,413.6,370.7,378.4,1224114.512
1651795200000,378.5,383.3,370.6,379.1,702441.419
1651881600000,379.1,380.6,360.1,365.5,554852.531
1651968000000,365.5,367,349.5,355.9,785184.087
1652054400000,355.9,359.3,295.4,296.1,2137566.8702
1652140800000,296.1,332.8,289,319.1,2160654.1754
1652227200000,319.1,323,260.8,271.5,3387753.9826
1652313600000,271.4,285,218.8,269,4499625.6033
1652400000000,269,313.5,265.4,290.6,1912387.361
1652486400000,290.7,299.5,272.1,296.9,1092874.023
1652572800000,296.9,312.6,285.7,312.4,774709.231
1652659200000,312.4,312.5,290.3,297.2,967622.834
1652745600000,297.3,310.7,295.8,306.2,702265.607
1652832000000,306.2,308.6,286.8,287.7,731091.091
1652918400000,287.8,308.9,286.8,307.1,685238.844
1653004800000,307.1,316.1,294.1,302.2,918118.177
1653091200000,302.3,314.2,299.3,312.4,470778.483
1653177600000,312.5,323.7,311.5,319.4,640675.573
1653264000000,319.3,337,315.3,317.2,1016212.871
1653350400000,317.1,330.4,312.1,328.3,1087140.698
1653436800000,328.3,337.9,324,325.7,1057736.755
1653523200000,325.7,331.8,296.7,303,1539437.598
1653609600000,303,309.8,290.6,301.6,1460549.008
1653696000000,301.5,310.5,296.9,307.5,601654.504
1653782400000,307.6,308.2,298.6,305.8,519507.747
1653868800000,305.9,324,303.9,321.8,1006928.231
1653955200000,321.8,324.8,313.5,320.9,701746.39
1654041600000,321,324.5,297.6,300.4,817984.609
1654128000000,300.5,309.2,298.2,308.3,477670.4
1654214400000,308.4,310.3,293.3,298.6,468996.677
1654300800000,298.6,302.9,294.8,301.3,293533.108
1654387200000,301.4,302.5,295,299.1,269695.901
1654473600000,299.1,312.3,288,295.1,758590.86
1654560000000,295.1,295.9,273.5,290.3,969784.619
1654646400000,290.3,294.6,283.9,288.5,509510.455
1654732800000,288.5,293.4,286.3,289.9,335495.073
1654819200000,289.9,298.9,283.2,286.4,817523.364
1654905600000,286.4,290.6,265.2,269.9,584351.456
1654992000000,269.9,272,251.1,254.8,827755.035
1655078400000,254.8,257.8,213.2,223,2377589.4089
1655164800000,222.9,231.4,204.1,223,1922025.0844
1655251200000,223.1,234.7,198.4,233.6,2105397.5515
1655337600000,233.6,237.2,207.7,210.2,975592.873
1655424000000,210.3,222.1,207.7,215.8,690834.308
1655510400000,215.8,219,183.4,197,1404690.4959
1655596800000,197,217,189.7,215.1,1102166.171
1655683200000,215.1,219.8,204.8,216.5,880400.844
1655769600000,216.5,228.4,213.1,220.1,829003.565
1655856000000,220.2,221,211.2,214.4,690466.465
1655942400000,214.4,231.7,214,228.9,783796.952
1656028800000,229,243.3,228.3,240.2,707275.387
1656115200000,240.3,242.1,229.7,239.7,490948.31
1656201600000,239.7,245.2,233.2,233.9,456762.547
1656288000000,234,241,230,233.8,483616.798
1656374400000,233.9,242.8,225.9,226.9,632626.779
1656460800000,227,229.8,215.4,219.7,711780.691
1656547200000,219.7,220.3,205.4,219.6,791526.898
1656633600000,219.6,226.8,213.5,216.9,816261.885
1656720000000,216.9,219.7,213.8,218.3,342712.099
1656806400000,218.4,220.1,213.9,219.2,361103.065
1656892800000,219.2,232.2,214.8,231.5,514662.946
1656979200000,231.6,236.6,222.9,230.8,684927.621
1657065600000,230.8,240,229,238.6,644951.713
1657152000000,238.6,243.8,230,241.4,488193.225
1657238400000,241.4,247.7,237,240.7,643936.034
1657324800000,240.7,245,240.4,243.3,267778.165
1657411200000,243.3,243.5,231.7,234.7,396712.237
1657497600000,234.7,235,225.1,225.6,419335.067
1657584000000,225.7,228.3,220.2,220.6,410220.066
1657670400000,220.6,231.3,216.4,230.5,714589.61
1657756800000,230.5,240,227.1,238.5,577524.874
1657843200000,238.6,242.7,235.4,238.5,446513.822
1657929600000,238.6,251.5,233.9,249.8,423399.994
1658016000000,249.8,256.1,246.4,247.8,436448.547
1658102400000,247.8,265.6,247.6,264.1,747067.029
1658188800000,264.1,274.8,255.8,268.6,946386.94
1658275200000,268.6,272,256.4,258.2,771496.808
1658361600000,258.3,266,250.7,265.6,545140.272
1658448000000,265.6,271.4,261.1,262.4,508542.317
1658534400000,262.5,272.6,252.7,259.2,488326.247
1658620800000,259.2,266.2,257.1,261.4,333902.611
1658707200000,261.4,262.7,243.8,244.6,458768.533
1658793600000,244.7,249.6,239.6,249.4,365533.647
1658880000000,249.5,272,247.5,271.6,656773.695
1658966400000,271.6,280.8,263.6,277.2,669832.4
1659052800000,277.2,302,274.8,293.6,1077799.221
1659139200000,293.6,300.2,285.1,287.8,683111.103
1659225600000,287.8,297.1,282.1,283.4,564727.273
1659312000000,283.5,290.5,277.9,283.2,493847.804
1659398400000,283.3,291.1,274.2,283.8,627814.081
1659484800000,283.8,305.7,278.2,297.5,685924.62
1659571200000,297.6,313.4,297.2,311.8,808604.152
1659657600000,311.9,321.5,308.1,315.9,641807.573
1659744000000,315.9,322.9,312.6,315.2,394288.536
1659830400000,315.3,325.9,308.2,322.8,415090.183
1659916800000,322.7,334,320.8,324.9,580206.607
1660003200000,324.9,328.3,312.4,324.4,500589.395
1660089600000,324.5,336.8,313.6,328.8,831222.11
1660176000000,328.8,334.7,322,323.6,549578.328
1660262400000,323.5,328.1,317.7,327.9,384848.843
1660348800000,327.9,333,322.8,324.3,405066.252
1660435200000,324.3,331,315.8,317.6,378353.918
1660521600000,317.6,327.4,313.6,319.5,455916.278
1660608000000,319.4,322.4,312,316.1,370975.919
1660694400000,316,324,304.2,306.9,504236.732
1660780800000,306.8,311,295.8,298.1,409051.886
1660867200000,298.1,298.2,276.2,279.1,870296.511
1660953600000,279,289.4,277,283.7,513021.106
1661040000000,283.8,304.2,283.4,301.9,528156.209
1661126400000,301.9,304.9,288.8,300,638895.985
1661212800000,300,301.7,293.8,299.3,403374.952
1661299200000,299.3,300.5,294.3,296.4,344126.265
1661385600000,296.4,307.5,296,301.2,398617.06
1661472000000,301.2,302.3,277.2,279.6,594770.355
1661558400000,279.6,284.8,273.3,277.9,412732.716
1661644800000,277.9,284.1,275.6,276.5,312819.026
1661731200000,276.5,286.7,272.3,285.9,481690.832
1661817600000,285.9,292,276.1,281.6,436765.765
1661904000000,281.7,290,277.7,279.2,388909.545
1661990400000,279.3,280.3,270.7,278.3,415193.212
1662076800000,278.3,283.4,273.7,277.5,321409.948
1662163200000,277.4,278.8,274.2,277.8,148504.883
1662249600000,277.8,280.6,275,279.1,193440.808
1662336000000,279.1,282,273.4,276.9,258958.149
1662422400000,276.9,286.3,261,262.5,640922.531
1662508800000,262.5,280.4,258.6,278.9,431827.218
1662595200000,279,282.9,275.4,280.5,385559.749
1662681600000,280.6,295.9,280,293.4,541869.409
1662768000000,293.4,298.6,290.3,296.7,328332.542
1662854400000,296.7,298.1,289.7,295.3,261093.945
1662940800000,295.3,300,290.8,294.1,408686.168
1663027200000,294.1,298.6,275.4,277.4,578322.33
1663113600000,277.5,282.8,273.3,279.3,424974.985
1663200000000,279.4,280.5,266.3,271.1,520635.261
1663286400000,271.1,276.6,268.5,274.9,311737.818
1663372800000,274.9,279.9,274.7,279.1,189707.951
1663459200000,279.1,280.3,263.1,266.2,327883.908
1663545600000,266.3,273,256.7,271.9,508029.19
1663632000000,272,273.7,265.2,266.3,335455.454
1663718400000,266.3,276.4,260.3,264,535775.821
1663804800000,264,276.7,263.5,275.3,339390.821
1663891200000,275.4,277.9,268.3,276.7,363390.805
1663977600000,276.7,285,274.2,274.4,324988.432
1664064000000,274.4,280,270.9,274.3,220895.598
1664150400000,274.3,276.9,270.8,276.1,267919.665
1664236800000,276.1,286.6,269.2,272.3,406749.835
1664323200000,272.3,283.7,266.3,281.6,357981.397
1664409600000,281.6,285.6,277.1,284.1,301167.344
1664496000000,284.2,289.8,280.5,284.8,391981.587
1664582400000,284.9,285.4,277.7,282.9,196754.497
1664668800000,282.9,287.9,279.4,284.7,200690.251
1664755200000,284.7,289.1,283.1,286.9,275974.883
1664841600000,287,298.2,286.3,296.2,321841.165
1664928000000,296.3,296.4,289.2,294.2,221018.685
1665014400000,294.2,298.1,278.6,287,450036.833
1665100800000,286.9,287,279.1,282.3,354485.961
1665187200000,282.2,282.7,275.4,276.4,183653.119
1665273600000,276.3,279.4,275.1,278.2,171008.247
1665360000000,278.2,279.2,271.3,271.5,216924.869
1665446400000,271.5,274,267.2,271.4,222137.683
1665532800000,271.3,272.9,269.2,270.9,167816.904
1665619200000,270.9,273.7,256.8,271.6,540797.212
1665705600000,271.6,276.8,267.6,269.4,298386.918
1665792000000,269.4,271.4,267.4,268.2,144084.716
1665878400000,268.2,273.9,267.9,272.5,185597.074
1665964800000,272.4,275.9,269.8,275.6,187187.58
1666051200000,275.7,276,270.1,273.1,195691.117
1666137600000,273.2,273.9,270.3,272,153657.96
1666224000000,271.9,273.4,267.3,269,166135.496
1666310400000,269,271.2,263.4,270.1,195432.212
1666396800000,270.1,271,268.4,270.9,44940.11
