date,open,high,low,close,volume
1660435200000,0.3779,0.3922,0.3738,0.3757,184744299
1660521600000,0.3756,0.3852,0.3658,0.3751,231352894
1660608000000,0.375,0.3784,0.3666,0.377,196904975
1660694400000,0.377,0.3923,0.368,0.3795,333525617
1660780800000,0.3796,0.3815,0.3691,0.3704,206448429
1660867200000,0.3703,0.3707,0.3309,0.3344,437831008
1660953600000,0.3345,0.3428,0.3321,0.3368,206218319
1661040000000,0.3368,0.3485,0.3355,0.3449,185595697
1661126400000,0.3448,0.3453,0.3313,0.344,259125051
1661212800000,0.344,0.348,0.3326,0.3472,224844843
1661299200000,0.3473,0.3525,0.3389,0.3456,190760736
1661385600000,0.3456,0.3522,0.3435,0.3491,200831070
1661472000000,0.3491,0.3712,0.3325,0.3393,439211758
1661558400000,0.3393,0.3447,0.3283,0.3346,175871454
1661644800000,0.3346,0.3373,0.3213,0.3224,148984590
1661731200000,0.3223,0.3342,0.3186,0.3337,268856257
1661817600000,0.3337,0.3359,0.32,0.3267,213879108
1661904000000,0.3268,0.3339,0.323,0.3277,195043842
1661990400000,0.3276,0.3334,0.3215,0.3331,183564987
1662076800000,0.3332,0.3355,0.3253,0.3314,179601436
1662163200000,0.3315,0.335,0.3265,0.3297,103317904
1662249600000,0.3296,0.3328,0.3275,0.3317,95913393
1662336000000,0.3318,0.3338,0.3225,0.3329,178320876
1662422400000,0.3329,0.3431,0.3154,0.3212,337153895
1662508800000,0.3212,0.3386,0.312,0.3369,267709589
1662595200000,0.3369,0.3434,0.3282,0.3396,234589959
1662681600000,0.3396,0.3597,0.3394,0.3568,334849027
1662768000000,0.3568,0.3622,0.3514,0.3573,186010258
1662854400000,0.3574,0.3604,0.3485,0.3552,146159090
1662940800000,0.3551,0.3602,0.3478,0.3598,243143764
1663027200000,0.3598,0.3603,0.3308,0.3326,364278378
1663113600000,0.3326,0.3442,0.3312,0.3415,308604961
1663200000000,0.3415,0.3429,0.3241,0.3261,406236125
1663286400000,0.3261,0.3581,0.3216,0.3552,370003740
1663372800000,0.3552,0.381,0.3464,0.3762,443007880
1663459200000,0.3762,0.3981,0.3556,0.3576,680858418
1663545600000,0.3578,0.3932,0.3401,0.3848,737172977
1663632000000,0.3847,0.4242,0.3704,0.414,1113792429
1663718400000,0.4139,0.434,0.38,0.3936,925735817
1663804800000,0.3936,0.5,0.3933,0.4862,1322834928
1663891200000,0.4861,0.559,0.4564,0.5069,1820625745
1663977600000,0.5069,0.5195,0.4717,0.4878,711158721
1664064000000,0.4879,0.5215,0.4757,0.4917,738162563
1664150400000,0.4916,0.502,0.4576,0.4683,626520230
1664236800000,0.4682,0.4882,0.435,0.4457,628394011
1664323200000,0.4458,0.4558,0.4168,0.4489,595920283
1664409600000,0.4491,0.5109,0.4266,0.4877,788666701
1664496000000,0.4876,0.4992,0.4667,0.4799,683028303
1664582400000,0.4799,0.4865,0.4667,0.4754,332745201
1664668800000,0.4753,0.4785,0.443,0.4485,331325448
1664755200000,0.4485,0.4694,0.4372,0.4621,393625435
1664841600000,0.4622,0.4858,0.4515,0.4795,528294804
1664928000000,0.4795,0.502,0.4716,0.4887,582675616
1665014400000,0.4888,0.5063,0.4883,0.4934,412623504
1665100800000,0.4934,0.5339,0.48,0.5177,523500800
1665187200000,0.5177,0.5292,0.5111,0.517,340783746
1665273600000,0.5171,0.549,0.506,0.5325,366379188
1665360000000,0.5325,0.538,0.4927,0.4939,519737735
1665446400000,0.4939,0.5025,0.4768,0.4861,445279743
1665532800000,0.486,0.496,0.482,0.4881,245221984
1665619200000,0.4881,0.4898,0.4401,0.4791,601751609
1665705600000,0.4791,0.5125,0.4782,0.4883,457259209
1665792000000,0.4882,0.49,0.4774,0.4818,155163123
1665878400000,0.4818,0.4876,0.468,0.4766,220894101
1665964800000,0.4765,0.4825,0.4627,0.4804,266511552
1666051200000,0.4804,0.4843,0.4571,0.4658,289689721
1666137600000,0.4657,0.4667,0.4471,0.4504,330327507
1666224000000,0.4504,0.4646,0.4224,0.4465,396744045
1666310400000,0.4465,0.4617,0.4336,0.4614,362000551
1666396800000,0.4613,0.4675,0.4561,0.466,88946764
